date,admin2,market,latitude,longitude,commodity,unit,currency,price
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,49
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,135
2019-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,135
2019-08-15,ACHHAM,Achham,29.05,81.3,Rice (coarse),KG,NPR,45
2019-08-15,ACHHAM,Achham,29.05,81.3,Wheat flour,KG,NPR,50
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,35
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,135
2019-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,135
2019-09-15,ACHHAM,Achham,29.05,81.3,Rice (coarse),KG,NPR,45
2019-09-15,ACHHAM,Achham,29.05,81.3,Wheat flour,KG,NPR,50
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,135
2019-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,135
2019-10-15,ACHHAM,Achham,29.05,81.3,Rice (coarse),KG,NPR,45
2019-10-15,ACHHAM,Achham,29.05,81.3,Wheat flour,KG,NPR,50
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,45
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2019-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2019-11-15,ACHHAM,Achham,29.05,81.3,Rice (coarse),KG,NPR,44
2019-11-15,ACHHAM,Achham,29.05,81.3,Wheat flour,KG,NPR,50
2019-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2019-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2019-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2019-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2019-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,130
2019-12-15,ACHHAM,Achham,29.05,81.3,Rice (coarse),KG,NPR,44
2019-12-15,ACHHAM,Achham,29.05,81.3,Wheat flour,KG,NPR,52
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,35
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,52
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2019-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2020-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,45
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2020-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,45
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,58
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2020-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,47.5
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,48
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,64
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,54
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2020-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,117.5
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,55
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45.5
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,65
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,54
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,135
2020-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,125
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,30
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,60
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2020-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,135
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,50
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,130
2020-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,63
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,47
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,51
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,123
2020-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,130
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,70
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,49
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,54
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,128
2020-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,148
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,68
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,60
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,123
2020-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,148
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,47
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,60
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,57
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,128
2020-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,47
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,60
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,57
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,128
2020-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,42
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,130
2021-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,130
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,130
2021-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,130
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,130
2021-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,140
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,70
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,72
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,130
2021-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,135
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,70
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,48
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,73
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2021-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,150
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,46
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2021-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,175
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,48
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,52
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2021-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,150
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,46
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2021-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,46
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,170
2021-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,42
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,145
2021-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,165
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,145
2021-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,150
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,155
2021-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,160
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,70
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,42
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,52
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,160
2022-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,160
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,80
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,70
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,50
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,155
2022-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,160
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,70
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,43
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,52
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,140
2022-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,165
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,44
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,52
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,145
2022-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,165
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,65
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2022-05-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,55
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,145
2022-06-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,175
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,170
2022-07-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,78
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,160
2022-08-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,80
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2022-09-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,160
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,80
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,55
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2022-10-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,160
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,65
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,45
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,80
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,65
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2022-11-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,175
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,60
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,48
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,75
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,65
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,160
2022-12-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,175
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,50
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,80
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,68
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2023-01-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,80
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,66
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,145
2023-02-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (medium grain),KG,NPR,78
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Wheat flour,KG,NPR,70
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Chickpeas,KG,NPR,150
2023-03-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Lentils (broken),KG,NPR,170
2023-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Potatoes (red),KG,NPR,40
2023-04-15,ACHHAM,Mangalsen,29.10162042,81.22681594,Rice (coarse),KG,NPR,50
